chr	pos	gene_name	ensg_ids
9	129175807	"AL158151.3"	"ENSG00000268050.2"
9	129176771	"AL158151.1"	"ENSG00000204055.4"
9	129258354	"AL161785.2"	"ENSG00000235007.2"
9	129259062	"AL161785.3"	"ENSG00000241084.1"
9	129282458	"AL161785.1"	"ENSG00000224307.2"
9	129321016	"C9orf106"	"ENSG00000179082.3"
9	129328261	"AL353803.5"	"ENSG00000268615.1"
9	129332300	"LINC01503"	"ENSG00000233901.6"
9	129370170	"RN7SL159P"	"ENSG00000242281.3"
9	129380136	"AL353803.3"	"ENSG00000236146.2"
9	129430652	"AL353803.2"	"ENSG00000230676.1"
9	129438216	"AL353803.1"	"ENSG00000226355.2"
9	129476946	"LINC00963"	"ENSG00000204054.14"
9	129480605	"AL353803.4"	"ENSG00000261334.1"
9	129503461	"AL391056.2"	"ENSG00000286078.1"
9	129575117	"AL391056.1"	"ENSG00000227619.3"
9	129608884	"NTMT1"	"ENSG00000148335.14"
9	129612225	"C9orf50"	"ENSG00000179058.7"
9	129634604	"ASB6"	"ENSG00000148331.12"
9	129640476	"AL590369.1"	"ENSG00000234789.1"
9	129665647	"PRRX2"	"ENSG00000167157.11"
9	129712896	"PRRX2-AS1"	"ENSG00000236024.1"
9	129738331	"PTGES"	"ENSG00000148344.11"
9	129791196	"UBE2V1P4"	"ENSG00000233909.1"
9	129803157	"TOR1B"	"ENSG00000136816.16"
9	129812942	"TOR1A"	"ENSG00000136827.12"
9	129827290	"C9orf78"	"ENSG00000136819.15"
9	129834698	"USP20"	"ENSG00000136878.13"
9	129869605	"MIR6855"	"ENSG00000276124.1"
9	129883693	"AL158207.1"	"ENSG00000224988.1"
9	129887187	"FNBP1"	"ENSG00000187239.17"
9	129933536	"AL158207.2"	"ENSG00000230684.1"
9	130044713	"AL136141.1"	"ENSG00000270755.1"
9	130053426	"GPR107"	"ENSG00000148358.19"
9	130120806	"AL392105.1"	"ENSG00000223188.1"
9	130140610	"GPRACR"	"ENSG00000196979.1"
9	130172404	"NCS1"	"ENSG00000107130.10"
9	130265882	"HMCN2"	"ENSG00000148357.16"
9	130400266	"RN7SL665P"	"ENSG00000264169.2"
9	130444961	"ASS1"	"ENSG00000130707.18"
9	130578965	"FUBP3"	"ENSG00000107164.16"
9	130626297	"MIR6856"	"ENSG00000277713.1"
9	130651799	"AL359092.2"	"ENSG00000232172.1"
9	130664594	"PRDM12"	"ENSG00000130711.4"
9	130693721	"EXOSC2"	"ENSG00000130713.16"
9	130713016	"ABL1"	"ENSG00000097007.19"
9	130713626	"AL359092.3"	"ENSG00000288570.1"
9	130724786	"AL359092.1"	"ENSG00000224797.1"
9	130892707	"QRFP"	"ENSG00000188710.3"
9	130902438	"FIBCD1"	"ENSG00000130720.13"
9	130933851	"AL161733.1"	"ENSG00000236658.1"
9	131009174	"LAMC3"	"ENSG00000050555.18"
9	131021168	"AL583807.1"	"ENSG00000252582.1"
9	131096476	"AIF1L"	"ENSG00000126878.13"
9	131125586	"NUP214"	"ENSG00000126883.17"
9	131126990	"RNU6-881P"	"ENSG00000252622.1"
9	131132852	"AL157938.2"	"ENSG00000236986.6"
9	131189910	"AL157938.3"	"ENSG00000246851.1"
9	131240687	"AL157938.1"	"ENSG00000226987.1"
9	131258076	"FAM78A"	"ENSG00000126882.13"
9	131283421	"AL157938.4"	"ENSG00000286547.1"
9	131289459	"PLPP7"	"ENSG00000160539.6"
9	131370933	"AL354855.1"	"ENSG00000285287.1"
9	131373636	"PRRC2B"	"ENSG00000130723.20"
9	131485665	"SNORD62A"	"ENSG00000235284.1"
9	131490486	"SNORD62B"	"ENSG00000231587.1"
9	131497479	"AL358781.1"	"ENSG00000176868.2"
9	131502902	"POMT1"	"ENSG00000130714.16"
9	131516558	"AL358781.2"	"ENSG00000230289.1"
9	131523801	"UCK1"	"ENSG00000130717.13"
9	131545514	"PRRT1B"	"ENSG00000283526.1"
9	131576770	"RAPGEF1"	"ENSG00000107263.18"
9	131725168	"RN7SL328P"	"ENSG00000240853.3"
9	131782570	"EIF4A1P3"	"ENSG00000231018.1"
9	131782860	"AL160271.1"	"ENSG00000212395.1"
9	131816192	"AL160271.2"	"ENSG00000236687.1"
9	131852928	"MED27"	"ENSG00000160563.14"
9	132161676	"NTNG2"	"ENSG00000196358.11"
9	132261356	"SETX"	"ENSG00000107290.14"
9	132375548	"TTF1"	"ENSG00000125482.13"
9	132410043	"CFAP77"	"ENSG00000188523.8"
9	132421641	"RNU5D-2P"	"ENSG00000252521.1"
9	132582606	"BARHL1"	"ENSG00000125492.10"
9	132592997	"DDX31"	"ENSG00000125485.17"
9	132670035	"GTF3C4"	"ENSG00000125484.12"
9	132725578	"AK8"	"ENSG00000165695.10"
9	132768965	"AL445645.1"	"ENSG00000224992.2"
9	132878027	"SPACA9"	"ENSG00000165698.16"
9	132891348	"TSC1"	"ENSG00000165699.15"
9	132944000	"GFI1B"	"ENSG00000165702.14"
9	132945707	"MIR548AW"	"ENSG00000263816.1"
9	132962511	"AL593851.1"	"ENSG00000234907.1"
9	132963732	"RNU7-21P"	"ENSG00000238558.1"
9	133019486	"EEF1A1P5"	"ENSG00000196205.8"
9	133030675	"GTF3C5"	"ENSG00000148308.17"
9	133051996	"MIR6877"	"ENSG00000273932.1"
9	133061978	"CEL"	"ENSG00000170835.15"
9	133079900	"CELP"	"ENSG00000170827.9"
9	133097720	"RALGDS"	"ENSG00000160271.16"
9	133098121	"AL162417.1"	"ENSG00000285245.1"
9	133152948	"GBGT1"	"ENSG00000148288.13"
9	133205277	"OBP2B"	"ENSG00000171102.14"
9	133224905	"LCN1P1"	"ENSG00000119440.8"
9	133250401	"ABO"	"ENSG00000175164.15"
9	133302470	"AL772161.2"	"ENSG00000201843.1"
9	133317794	"LCN1P2"	"ENSG00000204031.3"
9	133328776	"SURF6"	"ENSG00000148296.7"
9	133337728	"AL772161.1"	"ENSG00000201451.1"
9	133338312	"MED22"	"ENSG00000148297.16"
9	133338990	"AL772161.3"	"ENSG00000230064.1"
9	133348218	"RPL7A"	"ENSG00000148303.17"
9	133349396	"SNORD24"	"ENSG00000206611.1"
9	133350095	"SNORD36B"	"ENSG00000200831.1"
9	133350456	"SNORD36A"	"ENSG00000199744.1"
9	133350847	"SNORD36C"	"ENSG00000252542.1"
9	133351758	"SURF1"	"ENSG00000148290.10"
9	133356550	"SURF2"	"ENSG00000148291.10"
9	133361450	"SURF4"	"ENSG00000148248.14"
9	133376366	"STKLD1"	"ENSG00000198870.8"
9	133406059	"REXO4"	"ENSG00000148300.12"
9	133414358	"ADAMTS13"	"ENSG00000160323.18"
9	133459965	"CACFD1"	"ENSG00000160325.14"
9	133471094	"SLC2A6"	"ENSG00000160326.14"
9	133514586	"MYMK"	"ENSG00000187616.5"
9	133532164	"ADAMTSL2"	"ENSG00000197859.10"
9	133577081	"FAM163B"	"ENSG00000196990.9"
9	133611798	"AC002101.1"	"ENSG00000261018.1"
9	133636363	"DBH"	"ENSG00000123454.12"
9	133654586	"DBH-AS1"	"ENSG00000225756.1"
9	133663560	"SARDH"	"ENSG00000123453.18"
9	133761894	"VAV2"	"ENSG00000160293.17"
9	134025481	"BRD3OS"	"ENSG00000235106.10"
9	134030305	"BRD3"	"ENSG00000169925.17"
9	134054290	"AL445931.1"	"ENSG00000235138.1"
9	134078904	"ARF4P1"	"ENSG00000271525.1"
9	134132242	"BX649632.1"	"ENSG00000273249.1"
9	134135365	"WDR5"	"ENSG00000196363.9"
9	134164439	"RNU6ATAC"	"ENSG00000221676.1"
9	134168769	"BX649601.1"	"ENSG00000273473.1"
9	134293931	"LINC02247"	"ENSG00000223729.1"
9	134298463	"AL354796.1"	"ENSG00000279929.1"
9	134317098	"RXRA"	"ENSG00000186350.12"
9	134379411	"MIR4669"	"ENSG00000263897.1"
9	134505472	"AL669970.1"	"ENSG00000223795.2"
9	134527182	"AL669970.3"	"ENSG00000228877.2"
9	134552738	"AL669970.2"	"ENSG00000227150.1"
9	134641803	"COL5A1"	"ENSG00000130635.16"
9	134649385	"COL5A1-AS1"	"ENSG00000204011.5"
9	134770651	"AL645768.1"	"ENSG00000286502.1"
9	134849298	"MIR3689C"	"ENSG00000264744.1"
9	134849487	"MIR3689A"	"ENSG00000265872.1"
9	134849609	"MIR3689D1"	"ENSG00000265848.1"
9	134850125	"MIR3689B"	"ENSG00000264163.1"
9	134850277	"MIR3689D2"	"ENSG00000264136.1"
9	134850570	"MIR3689E"	"ENSG00000266827.1"
9	134850742	"MIR3689F"	"ENSG00000266514.1"
9	134868236	"AL603650.1"	"ENSG00000232355.2"
9	134880810	"FCN2"	"ENSG00000160339.16"
9	134903232	"FCN1"	"ENSG00000085265.11"
9	134936524	"AL353611.1"	"ENSG00000236403.2"
9	134992958	"AL353611.2"	"ENSG00000279935.1"
9	135075422	"OLFM1"	"ENSG00000130558.19"
9	135204722	"AL390778.1"	"ENSG00000227958.1"
9	135245696	"AL390778.2"	"ENSG00000233936.1"
9	135343249	"C9orf62"	"ENSG00000178243.4"
9	135352673	"AL353615.1"	"ENSG00000235572.3"
9	135447446	"SOCS5P2"	"ENSG00000224682.1"
9	135462727	"PPP1R26-AS1"	"ENSG00000225361.4"
9	135479079	"PPP1R26"	"ENSG00000196422.11"
9	135495181	"C9orf116"	"ENSG00000160345.13"
9	135499984	"MRPS2"	"ENSG00000122140.11"
9	135503273	"AL161452.1"	"ENSG00000226706.1"
9	135521438	"LCN1"	"ENSG00000160349.9"
9	135546139	"OBP2A"	"ENSG00000122136.13"
9	135561756	"PAEP"	"ENSG00000122133.17"
9	135574935	"LINC01502"	"ENSG00000237339.5"
9	135588002	"PAEPP1"	"ENSG00000224045.1"
9	135604345	"AL354761.1"	"ENSG00000236543.2"
9	135623648	"GLT6D1"	"ENSG00000204007.7"
9	135663322	"LCN9"	"ENSG00000148386.9"
9	135693407	"SOHLH1"	"ENSG00000165643.11"
9	135702185	"KCNT1"	"ENSG00000107147.13"
9	135808487	"CAMSAP1"	"ENSG00000130559.19"
9	135907812	"AL355574.1"	"ENSG00000238058.2"
9	135932969	"UBAC1"	"ENSG00000130560.9"
9	136006537	"NACC2"	"ENSG00000148411.8"
9	136107808	"LINC02846"	"ENSG00000260193.1"
9	136114581	"TMEM250"	"ENSG00000238227.8"
9	136122521	"AL138781.1"	"ENSG00000275329.1"
9	136196250	"LHX3"	"ENSG00000107187.17"
9	136206333	"QSOX2"	"ENSG00000165661.17"
9	136249971	"CCDC187"	"ENSG00000260220.6"
9	136249978	"CR392000.1"	"ENSG00000279813.1"
9	136263925	"CR392000.2"	"ENSG00000283769.1"
9	136322303	"AC174065.1"	"ENSG00000262075.3"
9	136327476	"GPSM1"	"ENSG00000160360.13"
9	136359480	"DNLZ"	"ENSG00000213221.5"
9	136361903	"CARD9"	"ENSG00000187796.15"
9	136375577	"SNAPC4"	"ENSG00000165684.4"
9	136401922	"ENTR1"	"ENSG00000165689.17"
9	136410641	"PMPCA"	"ENSG00000165688.12"
9	136428619	"INPP5E"	"ENSG00000148384.13"
9	136440096	"SEC16A"	"ENSG00000148396.18"
9	136483495	"C9orf163"	"ENSG00000196366.3"
9	136494433	"NOTCH1"	"ENSG00000148400.12"
9	136519568	"MIR4673"	"ENSG00000263403.1"
9	136542881	"AL592301.1"	"ENSG00000227512.1"
9	136546173	"MIR4674"	"ENSG00000265181.1"
9	136546212	"NALT1"	"ENSG00000237886.1"
9	136612024	"AL590226.2"	"ENSG00000279141.3"
9	136648610	"AL590226.1"	"ENSG00000228401.4"
9	136658856	"EGFL7"	"ENSG00000172889.16"
9	136670602	"MIR126"	"ENSG00000199161.1"
9	136673143	"AGPAT2"	"ENSG00000169692.13"
9	136712572	"DIPK1B"	"ENSG00000165716.11"
9	136721366	"SNHG7"	"ENSG00000233016.7"
9	136726104	"SNORA17B"	"ENSG00000280496.1"
9	136726105	"SNORA17B"	"ENSG00000276161.1"
9	136726747	"SNORA17A"	"ENSG00000274998.1"
9	136726748	"AL355987.6"	"ENSG00000281808.1"
9	136728953	"AL355987.5"	"ENSG00000274356.1"
9	136738167	"LCN10"	"ENSG00000187922.14"
9	136738167	"AL355987.1"	"ENSG00000204003.8"
9	136744017	"LCN6"	"ENSG00000267206.6"
9	136746893	"MIR6722"	"ENSG00000278756.1"
9	136754386	"LCN8"	"ENSG00000204001.9"
9	136759634	"LCN15"	"ENSG00000177984.7"
9	136779939	"ATP6V1G1P3"	"ENSG00000224662.2"
9	136791344	"TMEM141"	"ENSG00000244187.8"
9	136791379	"AL355987.3"	"ENSG00000272896.1"
9	136796338	"CCDC183"	"ENSG00000213213.14"
9	136799223	"AL355987.4"	"ENSG00000273066.5"
9	136800366	"AL355987.2"	"ENSG00000272679.1"
9	136803927	"CCDC183-AS1"	"ENSG00000228544.1"
9	136807943	"RABL6"	"ENSG00000196642.19"
9	136812788	"NCLP1"	"ENSG00000213212.3"
9	136830957	"MIR4292"	"ENSG00000265806.1"
9	136844415	"AJM1"	"ENSG00000232434.2"
9	136848724	"PHPT1"	"ENSG00000054148.18"
9	136850943	"MAMDC4"	"ENSG00000177943.14"
9	136862119	"EDF1"	"ENSG00000107223.13"
9	136881912	"TRAF2"	"ENSG00000127191.18"
9	136886733	"MIR4479"	"ENSG00000266507.1"
9	136935840	"AL807752.1"	"ENSG00000213590.2"
9	136937169	"AL807752.5"	"ENSG00000260190.1"
9	136940435	"FBXW5"	"ENSG00000159069.14"
9	136945185	"C8G"	"ENSG00000176919.13"
9	136949551	"LCN12"	"ENSG00000184925.12"
9	136969243	"LINC02692"	"ENSG00000198454.2"
9	136975092	"PTGDS"	"ENSG00000107317.13"
9	136977518	"AL807752.7"	"ENSG00000284341.1"
9	136981904	"LCNL1"	"ENSG00000214402.7"
9	136992422	"PAXX"	"ENSG00000148362.11"
9	136994608	"CLIC3"	"ENSG00000169583.13"
9	137007234	"ABCA2"	"ENSG00000107331.17"
9	137027464	"C9orf139"	"ENSG00000180539.8"
9	137030174	"FUT7"	"ENSG00000180549.8"
9	137031241	"AL807752.6"	"ENSG00000279073.3"
9	137039463	"NPDC1"	"ENSG00000107281.10"
9	137048107	"ENTPD2"	"ENSG00000054179.12"
9	137052662	"AL807752.4"	"ENSG00000236394.2"
9	137057663	"AL807752.2"	"ENSG00000229257.2"
9	137062127	"SAPCD2"	"ENSG00000186193.9"
9	137063535	"AL807752.3"	"ENSG00000231864.2"
9	137077517	"UAP1L1"	"ENSG00000197355.11"
9	137084946	"MAN1B1-DT"	"ENSG00000268996.3"
9	137086985	"MAN1B1"	"ENSG00000177239.15"
9	137094345	"AL929554.1"	"ENSG00000199411.1"
9	137110546	"DPP7"	"ENSG00000176978.14"
9	137139154	"GRIN1"	"ENSG00000176884.15"
9	137168758	"LRRC26"	"ENSG00000184709.7"
9	137168854	"AL929554.2"	"ENSG00000261793.1"
9	137169186	"MIR3621"	"ENSG00000263697.1"
9	137170858	"TMEM210"	"ENSG00000185863.7"
9	137174784	"ANAPC2"	"ENSG00000176248.9"
9	137188660	"SSNA1"	"ENSG00000176101.12"
9	137191617	"TPRN"	"ENSG00000176058.13"
9	137204082	"TMEM203"	"ENSG00000187713.7"
9	137205685	"NDOR1"	"ENSG00000188566.13"
9	137217452	"BX255925.3"	"ENSG00000284976.1"
9	137220247	"RNF208"	"ENSG00000212864.3"
9	137224635	"CYSRT1"	"ENSG00000197191.6"
9	137227271	"RNF224"	"ENSG00000233198.3"
9	137230757	"SLC34A3"	"ENSG00000198569.10"
9	137241287	"TUBB4B"	"ENSG00000188229.6"
9	137243584	"FAM166A"	"ENSG00000188163.8"
9	137250219	"STPG3-AS1"	"ENSG00000275549.1"
9	137251261	"STPG3"	"ENSG00000197768.10"
9	137255327	"NELFB"	"ENSG00000188986.7"
9	137277726	"TOR4A"	"ENSG00000198113.3"
9	137286112	"BX255925.2"	"ENSG00000270259.2"
9	137293868	"BX255925.1"	"ENSG00000260996.1"
9	137294935	"BX255925.4"	"ENSG00000288234.1"
9	137299631	"NRARP"	"ENSG00000198435.4"
9	137306896	"EXD3"	"ENSG00000187609.16"
9	137423350	"NOXA1"	"ENSG00000188747.8"
9	137434364	"ENTPD8"	"ENSG00000188833.9"
9	137447573	"NSMF"	"ENSG00000165802.22"
9	137450026	"MIR7114"	"ENSG00000284317.1"
9	137459952	"PNPLA7"	"ENSG00000130653.16"
9	137551879	"MRPL41"	"ENSG00000182154.8"
9	137554444	"DPH7"	"ENSG00000148399.13"
9	137582081	"ZMYND19"	"ENSG00000165724.6"
9	137605685	"ARRDC1"	"ENSG00000197070.14"
9	137605744	"AL590627.3"	"ENSG00000283411.1"
9	137615332	"ARRDC1-AS1"	"ENSG00000203993.6"
9	137618992	"EHMT1"	"ENSG00000181090.21"
9	137638128	"AL590627.2"	"ENSG00000274841.1"
9	137640986	"SETP5"	"ENSG00000233998.1"
9	137776539	"AL590627.1"	"ENSG00000255585.3"
9	137838419	"MIR602"	"ENSG00000207693.1"
9	137867925	"AL772363.1"	"ENSG00000203987.3"
9	137877782	"CACNA1B"	"ENSG00000148408.13"
9	138129399	"AL591424.2"	"ENSG00000276388.1"
9	138137095	"AL591424.1"	"ENSG00000229926.1"
9	138150075	"TUBBP5"	"ENSG00000159247.13"
9	138177426	"AL591424.3"	"ENSG00000278130.1"
9	138199933	"AL954642.1"	"ENSG00000237419.1"
9	138217068	"FAM157B"	"ENSG00000233013.10"
9	138259595	"RNU6-785P"	"ENSG00000223256.1"
9	138286248	"FO082796.1"	"ENSG00000250210.5"
9	138319898	"FO082796.2"	"ENSG00000286255.1"
10	14061	"AC215217.1"	"ENSG00000260370.1"
10	44712	"AL713922.1"	"ENSG00000237297.1"
10	46892	"TUBB8"	"ENSG00000261456.5"
10	80394	"IL9RP2"	"ENSG00000232420.2"
10	134465	"ZMYND11"	"ENSG00000015171.19"
10	147820	"AL713922.2"	"ENSG00000276662.1"
10	154831	"RNA5SP297"	"ENSG00000212331.1"
10	274190	"DIP2C"	"ENSG00000151240.17"
10	282015	"RNA5SP298"	"ENSG00000201861.1"
10	430239	"RN7SL754P"	"ENSG00000239822.3"
10	437561	"AL669841.1"	"ENSG00000233021.2"
10	628638	"AL358216.1"	"ENSG00000225140.1"
10	641689	"MIR5699"	"ENSG00000263511.1"
10	649948	"PRR26"	"ENSG00000180525.12"
10	743992	"AL157709.1"	"ENSG00000231601.1"
10	806914	"LARP4B"	"ENSG00000107929.15"
10	933026	"AL359878.2"	"ENSG00000229869.1"
10	971146	"AL359878.1"	"ENSG00000205740.2"
10	988434	"GTPBP4"	"ENSG00000107937.19"
10	1018910	"IDI2"	"ENSG00000148377.6"
10	1022630	"IDI2-AS1"	"ENSG00000232656.8"
10	1039152	"IDI1"	"ENSG00000067064.11"
10	1049538	"WDR37"	"ENSG00000047056.16"
10	1159768	"LINC00200"	"ENSG00000229205.5"
10	1177313	"ADARB2"	"ENSG00000185736.16"
10	1201406	"AL392083.2"	"ENSG00000287043.1"
10	1290018	"AL392083.1"	"ENSG00000282390.1"
10	1361001	"AL513304.1"	"ENSG00000233052.1"
10	1526637	"ADARB2-AS1"	"ENSG00000205696.4"
10	1957589	"AL355597.1"	"ENSG00000287653.1"
10	1989076	"LINC00700"	"ENSG00000234962.6"
10	2071845	"AL441943.1"	"ENSG00000226694.2"
10	2076019	"MIR6072"	"ENSG00000278069.1"
10	2098167	"RNU6-889P"	"ENSG00000252998.1"
10	2150480	"AL441943.2"	"ENSG00000227912.2"
10	2169140	"LINC02662"	"ENSG00000231326.7"
10	2199387	"RNU6-576P"	"ENSG00000212156.1"
10	2305083	"LINC00701"	"ENSG00000234556.1"
10	2368561	"LINC02645"	"ENSG00000234170.6"
10	2499721	"AL713851.2"	"ENSG00000237500.1"
10	2501600	"AL713851.1"	"ENSG00000235281.2"
10	2724819	"AL355361.1"	"ENSG00000286858.1"
10	2936021	"AC026396.1"	"ENSG00000231743.1"
10	3009976	"AL731533.1"	"ENSG00000234182.2"
10	3042535	"AL731533.3"	"ENSG00000287560.1"
10	3065424	"AL731533.2"	"ENSG00000273001.1"
10	3066333	"PFKP"	"ENSG00000067057.17"
10	3134566	"AL451164.2"	"ENSG00000278419.1"
10	3137728	"PITRM1"	"ENSG00000107959.16"
10	3141632	"PITRM1-AS1"	"ENSG00000237399.7"
10	3200829	"AL451164.3"	"ENSG00000288566.1"
10	3223816	"AL451164.1"	"ENSG00000236968.1"
10	3232264	"LINC02668"	"ENSG00000226762.4"
10	3263346	"AL139280.1"	"ENSG00000227338.2"
10	3296338	"AL139280.2"	"ENSG00000287428.1"
10	3397505	"AL356433.1"	"ENSG00000286610.1"
10	3433508	"LINC02669"	"ENSG00000233321.2"
10	3532094	"AL357833.1"	"ENSG00000236892.2"
10	3748966	"AL450322.2"	"ENSG00000229672.3"
10	3767915	"AL450322.1"	"ENSG00000228353.1"
10	3775996	"KLF6"	"ENSG00000067082.15"
10	3809835	"AL513303.1"	"ENSG00000287175.1"
10	3833950	"LINC02639"	"ENSG00000230573.1"
10	3911889	"LINC02660"	"ENSG00000226005.5"
10	3991160	"MIR6078"	"ENSG00000274809.1"
10	4024903	"AC025822.1"	"ENSG00000227101.2"
10	4051726	"AC025822.2"	"ENSG00000236990.1"
10	4201141	"LINC00702"	"ENSG00000233117.4"
10	4384246	"LINC00703"	"ENSG00000224382.2"
10	4415305	"AC022535.1"	"ENSG00000230096.1"
10	4437102	"AC022535.3"	"ENSG00000287246.1"
10	4497449	"AC022535.2"	"ENSG00000286687.1"
10	4514952	"RNU6-163P"	"ENSG00000207124.1"
10	4650158	"MANCR"	"ENSG00000231298.7"
10	4655427	"LINC00705"	"ENSG00000225269.3"
10	4747846	"AC018978.1"	"ENSG00000287023.1"
10	4786629	"AKR1E2"	"ENSG00000165568.18"
10	4871901	"AKR1C6P"	"ENSG00000151631.8"
10	4962436	"AC091817.1"	"ENSG00000238840.1"
10	4963253	"AKR1C1"	"ENSG00000187134.14"
10	4987400	"AKR1C2"	"ENSG00000151632.17"
10	4995488	"AL391427.1"	"ENSG00000224251.6"
10	5004710	"AL391427.3"	"ENSG00000239148.1"
10	5035354	"AKR1C3"	"ENSG00000196139.14"
10	5093408	"AL391427.2"	"ENSG00000239142.1"
10	5122087	"AKR1C5P"	"ENSG00000225418.1"
10	5154140	"AKR1C8P"	"ENSG00000264006.8"
10	5195462	"AKR1C4"	"ENSG00000198610.11"
10	5207169	"ARL4AP3"	"ENSG00000228291.1"
10	5215408	"AL355303.2"	"ENSG00000287848.1"
10	5234358	"AL355303.1"	"ENSG00000231039.2"
10	5266033	"LINC02561"	"ENSG00000224034.1"
10	5275173	"AKR1C7P"	"ENSG00000215267.8"
10	5304431	"RPL26P28"	"ENSG00000223987.1"
10	5346651	"AL683826.1"	"ENSG00000280450.1"
10	5364966	"UCN3"	"ENSG00000178473.7"
10	5393101	"TUBAL3"	"ENSG00000178462.12"
10	5412557	"NET1"	"ENSG00000173848.19"
10	5498697	"CALML5"	"ENSG00000178372.8"
10	5510036	"CALML3-AS1"	"ENSG00000205488.9"
10	5524961	"CALML3"	"ENSG00000178363.5"
10	5524976	"AL732437.1"	"ENSG00000256462.1"
10	5549637	"AL732437.3"	"ENSG00000287566.1"
10	5563295	"AL732437.2"	"ENSG00000287235.1"
10	5594984	"LINC02657"	"ENSG00000242147.2"
10	5608475	"LINC02678"	"ENSG00000231483.1"
10	5616626	"LINC02677"	"ENSG00000228951.2"
10	5624931	"AL365356.2"	"ENSG00000228685.1"
10	5631463	"RN7SL445P"	"ENSG00000240577.3"
10	5638867	"ASB13"	"ENSG00000196372.13"
10	5684838	"TASOR2"	"ENSG00000108021.20"
10	5712174	"AL365356.1"	"ENSG00000226647.2"
10	5765223	"GDI2"	"ENSG00000057608.17"
10	5776071	"NRBF2P5"	"ENSG00000270427.1"
10	5813985	"AL596094.1"	"ENSG00000272764.1"
10	5861616	"ANKRD16"	"ENSG00000134461.16"
10	5861805	"RPL12P28"	"ENSG00000240180.1"
10	5890203	"FBH1"	"ENSG00000134452.19"
10	5934270	"AL137186.2"	"ENSG00000232807.2"
10	5943639	"IL15RA"	"ENSG00000134470.21"
10	6010689	"IL2RA"	"ENSG00000134460.18"
10	6017054	"AL137186.3"	"ENSG00000251922.1"
10	6025978	"AL137186.1"	"ENSG00000229664.1"
10	6071514	"RPL32P23"	"ENSG00000214015.3"
10	6089034	"RBM17"	"ENSG00000134453.16"
10	6144934	"PFKFB3"	"ENSG00000170525.21"
10	6149623	"RN7SKP78"	"ENSG00000201581.1"
10	6152196	"MIR3155A"	"ENSG00000263628.1"
10	6152207	"MIR3155B"	"ENSG00000283634.1"
10	6197612	"AL157395.1"	"ENSG00000213994.3"
10	6245731	"AL359960.1"	"ENSG00000238366.1"
10	6271169	"LINC02649"	"ENSG00000215244.3"
10	6293100	"SDCBPP1"	"ENSG00000226705.1"
10	6350316	"LINC02656"	"ENSG00000212743.2"
10	6427143	"PRKCQ"	"ENSG00000065675.15"
10	6580419	"PRKCQ-AS1"	"ENSG00000237943.7"
10	6618716	"LINC02648"	"ENSG00000225948.2"
10	6682513	"AL158210.1"	"ENSG00000285743.1"
10	6709530	"LINP1"	"ENSG00000223784.2"
10	6737418	"AL392086.2"	"ENSG00000285988.1"
10	6774307	"LINC00706"	"ENSG00000281186.1"
10	6779549	"LINC00707"	"ENSG00000238266.2"
10	6779608	"AL392086.1"	"ENSG00000285845.1"
10	6824275	"AL392086.3"	"ENSG00000287277.1"
10	7096216	"LINC02665"	"ENSG00000223581.2"
10	7154120	"AL590095.1"	"ENSG00000270811.1"
10	7158624	"SFMBT2"	"ENSG00000198879.12"
10	7295106	"COX6CP17"	"ENSG00000235141.1"
10	7411599	"AL139125.1"	"ENSG00000278982.1"
10	7444340	"LINC02642"	"ENSG00000232591.2"
10	7486703	"RNU6-535P"	"ENSG00000207453.1"
10	7533207	"AL445070.1"	"ENSG00000230121.1"
10	7559270	"ITIH5"	"ENSG00000123243.15"
10	7703316	"ITIH2"	"ENSG00000151655.19"
10	7750962	"KIN"	"ENSG00000151657.12"
10	7788147	"ATP5F1C"	"ENSG00000165629.20"
10	7818505	"TAF3"	"ENSG00000165632.8"
10	7833618	"AL353754.1"	"ENSG00000233990.1"
10	8045378	"GATA3"	"ENSG00000107485.18"
10	8050450	"GATA3-AS1"	"ENSG00000197308.9"
10	8051541	"AL390294.1"	"ENSG00000232638.1"
10	8161260	"PRPF38AP1"	"ENSG00000225053.1"
10	8259331	"LINC00708"	"ENSG00000232170.6"
10	8298897	"AL390835.1"	"ENSG00000226861.1"
10	8400860	"AC025946.1"	"ENSG00000226990.1"
10	8472719	"AC025946.2"	"ENSG00000271251.1"
10	8513687	"KRT8P37"	"ENSG00000213771.3"
10	8619933	"CHCHD3P1"	"ENSG00000236420.1"
10	8656716	"RNA5SP299"	"ENSG00000212505.1"
10	8724010	"AL355333.1"	"ENSG00000270234.1"
10	8897989	"LINC02676"	"ENSG00000234752.1"
10	8970125	"AC044784.1"	"ENSG00000223808.1"
10	9275833	"LINC00709"	"ENSG00000230014.1"
10	9292842	"AL138773.1"	"ENSG00000287120.1"
10	9721963	"HSP90AB7P"	"ENSG00000235838.1"
10	9758783	"LINC02663"	"ENSG00000228636.3"
10	10058722	"LINC02670"	"ENSG00000224788.1"
10	10174230	"ELOCP3"	"ENSG00000229919.3"
10	10232611	"AL354916.1"	"ENSG00000200849.1"
10	10257169	"CUX2P1"	"ENSG00000272436.1"
10	10326875	"AL354916.2"	"ENSG00000286439.1"
10	10365180	"AL583859.1"	"ENSG00000234306.1"
10	10369809	"CELF2-DT"	"ENSG00000270111.3"
10	10394670	"AL583859.2"	"ENSG00000279575.1"
10	10400340	"AL583859.3"	"ENSG00000287309.1"
